,learner_id,grades,nationality,writing_id,levels,unit,topic_id,topic_text,passage,query_sentence
320,12463,95.0,sa,914088,7,2,50,Planning for the future,"
      Dear my friend, I hope to be fine, I have arrived from Australia. I graduated from English language School. And Have got a new job. Since one year, I have got married since 5 year. now my dream to own house. My dream of owning a home, but houses here are very expensive, although a quarter of the country's total area is empty! Is very difficult to get a house in a rich country. Imagine that. Many citizens do not have a home. 65% of the capital's residents live in apartments for rent Annual. Khalid
    ",Is very difficult to get a house in a rich country .
321,152796,90.0,sa,916112,2,5,13,Making notes for a visitor,"
      I live in beautiful city &quot; Hayat &quot; . I love the city because there are many shops . I like eating in  Indian restaurant across the first street next to the bakery delicious . Theres a big gym near the park . There are a pig mall behind the playground . My favorite place is the swimming pool is front of the library .
    ",Theres a big gym near the park .
322,132051,90.0,qa,916144,10,1,73,Helping a friend find a job,"
      Hi, Anna! Ive found an absolutely amazing job for you. Let me tell you why you should apply. It deals with animals, it's outside and it looks exciting! first of all its a Zoo keeper , in Flossington Zoo . All you need to do is prepare food for the animals and feed them on a daily basis,  that's all !! And the happy news is that the salary is $50,000!! The Flossington Zoo also offers a month holiday every year and regular trips to Florida to observe wild crocodiles. Isn't that totally exhilarating! It's by far the most suitable job, it really matches you!! I strongly encourage you to apply to this job and wish you good luck . your friend , Fedaa .
    ",Is n't that totally exhilarating !
323,23082,90.0,ye,919062,7,3,51,Writing a job advertisement,"
      To whom it may concern Iam writing in response to your online ad for computer programming. I have certificate in computer programming and 5 years experience in the business. Iam a hardworking, organized and motivated person, and I think I will be very helpful for your company if I joined to you. I have attached my resume. Iam available for interview any time ,you can reach me in my phone (#########) I look forward to hearing from you Thank you
    ","Iam a hardworking , organized and motivated person , and I think I will be very helpful for your company if I joined to you ."
324,36999,95.0,ae,931180,5,5,37,Filling out an insurance claim form,"
      I just saw 'Inglourious Basterds'. What an awesome movie! 'Inglourious Basterds' was made in 2009 and was directed by Brian De Palma. 'Inglourious Basterds' has a nice story. A.R. was played by Brad Pitt. A.R. is a Lieutenant in the U.S army who lead a team of soldiers to assassinate Nazi leader. They succeed and the mission was accomplished.
    ",is a Lieutenant in the U.S army who lead a team of soldiers to assassinate Nazi leader .
325,13543,70.0,sa,948036,10,2,74,Doing a survey about discrimination,"
      Is gender equality still a hot topic in Saudi Arabia. There many roles it's very difficlut . Women in Saudi Arbia she cann't work any where because them castome it's very difficult the womenes dealing with males. Womenes only she can study and teach in the femail school, they not allow for her to drive car , work at supermarkets , work at goverment office, open own account in the bank for her etc . From 2010 the goverment in Suadi Arabia change the roles and they keep the women in all the job she can do and they make good roles to save them and teach them how daeling with all of thase job , Now the women her she can get good job and salary . But still she need the goverment excepet her drive the car to be her live esally But really it's good roles now in Saudi Arabia for motivated the women.
    ",Is gender equality still a hot topic in Saudi Arabia .
326,41778,80.0,sa,955691,3,3,19,Renovating your home,"
      My favorite hotel is Twwlep in.it is in th beach. Th rooms like modern and clean. Is there are free wireless internet . The  rates are reasonable,around 200 a night.
    ",Is there are free wireless internet .
327,5523,90.0,sa,957275,1,2,2,Taking inventory in the office,"
      is the my office, there are a lot of a desks and computers,that at right is the kitchen. working in the my office there are a lot of people.
    ","is the my office , there are a lot of a desks and computers , that at right is the kitchen ."
328,110796,95.0,kw,961546,5,5,37,Filling out an insurance claim form,"
      O just saw rear window. 'What an amazing movie! 'rear window' was made in 1954 and was directed by the famous alfred hitchcock. 'Rear window' is a dark story, like most hitchcock movies. L.B. is a photographer, but his leg is broken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. B begins using his camera to fight evil. I saw the remark in 1998, but it's not the same. Dary hannah's acting was dreadful!
    ","is a photographer , but his leg is broken ."
329,3794,80.0,sa,962888,1,4,4,Describing your family in an email,"
      mr.Vaseem Jaweed is my manger. is he tall, ans very intelligent. he have short and black hire. he is friendly white me - some time :) -
    ","is he tall , ans very intelligent ."
330,105075,80.0,sa,962916,3,2,18,Describing a friend's weekend routine,"
      The city of Basah, in KSA, is about 700 Kilometers from Riyadh. it's on the south of Riyadh. The city has many desert, very hot. Is an area famous fot the cultivation of palm. and it has a lot of sand bunes.
    ",Is an area famous fot the cultivation of palm .
331,150102,95.0,sa,963131,13,4,100,Giving advice about budgeting,"
      Green business is important to me. If a business is truly green, then i think it is doing its part to be environmentally friendly. To be truly green, a business should consider using renewable energy, such as solar or wind power, or an office with a green roof. Businesses that sell green products have to conserve natural resources as much as possible by using organic, recycled and biodegradable materials in their products and packaging.
    ","Businesses that sell green products have to conserve natural resources as much as possible by using organic , recycled and biodegradable materials in their products and packaging ."
